name,x,y,sky_centroid.ra,sky_centroid.dec,m,me,t
5140,4114.438887,1681.727699,266.4232446,-28.99899532,16.38622946,0.002635211,2022.71678
5141,4243.467562,1688.090405,266.4234239,-28.99674358,15.12167545,0.002792468,2022.71678
5142,4759.551789,1685.100212,266.4235731,-28.98772706,17.29831972,0.003625533,2022.71678
5143,3750.361703,1692.817502,266.4233187,-29.00535931,18.12978237,0.007475209,2022.71678
5144,4125.311191,1685.869345,266.4233317,-28.99880686,17.81978468,0.005384495,2022.71678
5145,2103.64195,1684.455214,266.4224847,-29.03412285,14.45069205,0.002824138,2022.71678
5146,2857.403432,1683.546386,266.4227719,-29.02095509,15.38516724,0.002865777,2022.71678
5147,3257.438902,1694.919796,266.4231611,-29.01397091,18.39595458,0.007400957,2022.71678
5148,3553.993889,1687.280054,266.4231286,-29.00878769,13.80216632,0.001967312,2022.71678
5149,851.1935396,1692.208774,266.4221322,-29.05600458,,,2022.71678
5150,4155.949819,1685.27403,266.4233322,-28.99827143,15.75455821,0.002123141,2022.71678
5151,4209.957114,1691.569984,266.4234798,-28.9973302,15.17532827,0.003367456,2022.71678
5152,4136.531444,1686.058176,266.42334,-28.99861092,15.79030392,0.002149222,2022.71678
5153,345.8779589,1686.409948,266.4218115,-29.06482986,15.16795921,0.00187885,2022.71678
5154,4660.209156,1687.208934,266.423575,-28.98946322,15.85823457,0.002183069,2022.71678
5155,3422.990286,1687.475418,266.4230794,-29.01107626,16.18885109,0.002390982,2022.71678
5156,3788.2006,1689.811834,266.423274,-29.00469723,16.93164157,0.003340509,2022.71678
5157,4477.492012,1688.517565,266.4235272,-28.99265556,16.42794404,0.002678207,2022.71678
5158,3244.138333,1688.467044,266.4230268,-29.01420097,16.91099418,0.003350374,2022.71678
5159,4188.916044,1689.403743,266.4234281,-28.997697,15.32752056,0.001933172,2022.71678
5160,3470.840226,1696.206702,266.4232732,-29.01024346,18.39800467,0.007820259,2022.71678
5161,4301.347851,1690.573634,266.4234969,-28.99573335,15.44361647,0.002047615,2022.71678
5162,4399.733726,1695.638931,266.4236379,-28.99401644,,,2022.71678
5163,3165.706606,1690.675294,266.4230392,-29.01557187,16.51023006,0.001518423,2022.71678
5164,3182.589133,1692.520711,266.4230829,-29.0152776,16.51357988,0.003097603,2022.71678
5165,3321.899218,1695.710119,266.423203,-29.01284513,14.64426981,0.002241588,2022.71678
5166,3360.30801,1691.618591,266.4231368,-29.01217272,17.48452476,0.004205283,2022.71678
5167,4103.457924,1700.791555,266.4236209,-28.9991939,,,2022.71678
5168,4498.219113,1696.141898,266.4236878,-28.99229618,18.26339996,0.006716869,2022.71678
5169,938.845538,1693.692689,266.4221974,-29.05447391,14.54426184,0.002045057,2022.71678
5170,1688.1634,1693.561197,266.4224984,-29.04138406,17.66117744,0.003961375,2022.71678
5171,3049.135237,1704.995264,266.423278,-29.01761332,,,2022.71678
5172,4180.054024,1695.69861,266.4235502,-28.99785404,14.85656247,0.001315802,2022.71678
5173,4343.408429,1700.081338,266.4237039,-28.99500196,18.39821479,0.014141411,2022.71678
5174,1929.962559,1694.012167,266.4226053,-29.03716023,14.96300529,0.001761376,2022.71678
5175,3454.785409,1693.250379,266.4232077,-29.01052287,15.5299402,0.002041956,2022.71678
5176,4691.637428,1693.407684,266.4237115,-28.9889164,16.4918148,0.00258625,2022.71678
5177,4745.038869,1693.541111,266.4237358,-28.98798358,15.90286019,0.002171726,2022.71678
5178,4933.050705,1698.262468,266.4239062,-28.98470087,16.44153571,0.00456019,2022.71678
5179,3011.710174,1698.834163,266.4231398,-29.01826492,15.58832322,0.002169331,2022.71678
5180,3079.905979,1704.163955,266.4232739,-29.0170755,,,2022.71678
5181,3519.357777,1694.82062,266.4232652,-29.00939542,15.95866993,0.001703693,2022.71678
5182,3565.778629,1695.952145,266.4233066,-29.00858489,16.57608504,0.00285794,2022.71678
5183,4139.296303,1700.474528,266.4236291,-28.99856773,16.59768868,0.0030969,2022.71678
5184,4656.261805,1696.978496,266.4237685,-28.98953564,13.40753385,0.001718607,2022.71678
5185,3538.578435,1695.967018,266.4232959,-29.00906006,15.81281397,0.002162658,2022.71678
5186,4259.866191,1696.577756,266.4236001,-28.99646012,15.67576285,0.00077435,2022.71678
5187,3300.874638,1698.604792,266.4232523,-29.01321343,19.59791939,0,2022.71678
5188,3334.383658,1697.107398,266.423236,-29.01262753,20.29394266,0.023153705,2022.71678
5189,3670.104918,1697.924982,266.4233882,-29.00676312,16.5806205,0.002821085,2022.71678
5190,4315.18037,1699.055427,266.4236719,-28.99549471,16.61040778,0.002888594,2022.71678
5191,3138.035219,1703.146361,266.4232771,-29.01605968,18.03667864,0.005703989,2022.71678
5192,2814.738144,1700.487654,266.4230931,-29.02170641,15.30865361,0.002709146,2022.71678
5193,3020.897751,1701.053002,266.4231879,-29.01810521,15.84192676,0.002227345,2022.71678
5194,3488.455772,1707.965665,266.4235153,-29.0099399,,,2022.71678
5195,4640.406542,1701.636241,266.4238551,-28.98981426,15.94371269,0.002227971,2022.71678
5196,4799.152142,1702.885379,266.4239443,-28.98704158,14.6379837,0.002103219,2022.71678
5197,3447.168392,1702.959811,266.4233985,-29.01065937,17.99708242,0.00535772,2022.71678
5198,4420.111547,1706.616762,266.4238654,-28.99366435,14.74056619,0.002439785,2022.71678
5199,1809.759276,1702.23661,266.422721,-29.03926297,15.57872998,0.001943986,2022.71678
5200,3708.199868,1702.890761,266.4235028,-29.0060994,17.03228426,0.003457988,2022.71678
5201,4288.089996,1719.083729,266.424061,-28.99597504,18.79438827,0.011443441,2022.71678
5202,2866.518992,1703.689307,266.423178,-29.02080298,15.30799045,0.002738197,2022.71678
5203,3690.268442,1709.869137,266.423635,-29.00641511,13.38322027,0.001749625,2022.71678
5204,3762.621149,1712.202179,266.4237109,-29.00515201,19.88414545,0.024757342,2022.71678
5205,3789.168447,1709.492289,266.4236675,-29.0046873,16.61974757,0.003218412,2022.71678
5206,4478.247341,1703.48136,266.4238263,-28.99264767,15.37054042,0.00191008,2022.71678
5207,3327.122424,1705.749187,266.4234057,-29.01275744,18.09129168,0.003914453,2022.71678
5208,3506.536172,1704.769192,266.4234587,-29.00962292,17.02995149,0.003474225,2022.71678
5209,3594.291102,1704.253171,266.4234839,-29.00808975,15.47252974,0.001988287,2022.71678
5210,4196.607762,1705.122876,266.4237451,-28.9975682,16.06148514,0.002392292,2022.71678
5211,4463.142024,1704.912372,266.4238488,-28.99291205,16.21484779,0.00242711,2022.71678
5212,4740.57502,1710.785289,266.4240784,-28.98806766,13.42226589,0.001726392,2022.71678
5213,3105.439472,1705.563115,266.4233122,-29.01662995,16.34850556,0.002618365,2022.71678
5214,3155.664227,1718.070136,266.4235824,-29.015757,19.88868843,0.023064828,2022.71678
5215,3283.14494,1711.728473,266.4235073,-29.0135278,15.16159397,0.003468744,2022.71678
5216,3307.311428,1706.555168,266.4234137,-29.0131038,14.8519994,0.002223347,2022.71678
5217,3619.163573,1707.069493,266.4235503,-29.00765625,15.06343921,0.002389178,2022.71678
5218,4448.993842,1706.230794,266.4238694,-28.99315967,17.59061515,0.004330585,2022.71678
5219,4372.080804,1710.878332,266.4239311,-28.99450491,15.09938763,0.002041,2022.71678
