name,x,y,sky_centroid.ra,sky_centroid.dec,m,me,t
3501,6519.359524,592.1771775,266.3942763,-29.01428187,16.77375716,0.002309166,2022.71678
3502,6593.572126,591.6234526,266.3942795,-29.01363811,17.3210254,0.002840212,2022.71678
3503,6800.890759,594.2043301,266.3943294,-29.01184016,16.34880545,0.001964932,2022.71678
3504,7112.558413,595.9767707,266.3943834,-29.00913704,17.15743978,0.002722232,2022.71678
3505,8833.500058,591.5928957,266.394541,-28.99420969,17.17156346,0.002781937,2022.71678
3506,770.6821582,594.5962431,266.393628,-29.06414431,15.64719268,0.001586885,2022.71678
3507,2795.970601,603.8221148,266.3939565,-29.04657855,16.99651873,0.004469401,2022.71678
3508,3735.337247,599.6844548,266.3940253,-29.03843036,14.42869122,0.001383182,2022.71678
3509,5833.150032,598.1900247,266.3942558,-29.02023444,18.75957424,0.005920679,2022.71678
3510,6621.263735,592.4326435,266.3942908,-29.01339801,17.31677098,0.00283601,2022.71678
3511,7039.542778,592.740745,266.3943427,-29.00977002,18.06002299,0.00396365,2022.71678
3512,7050.847613,596.4970154,266.3943813,-29.00967235,20.00556244,0.01206175,2022.71678
3513,7257.613269,593.5690149,266.3943764,-29.00787863,17.24030339,0.002757828,2022.71678
3514,7291.171718,600.7750246,266.3944518,-29.00758829,14.07089609,0.001337449,2022.71678
3515,8034.385577,593.6763203,266.3944683,-29.00114117,16.83318263,0.002445165,2022.71678
3516,9082.063377,593.1698715,266.3945857,-28.99205389,16.99133192,0.002568817,2022.71678
3517,9502.455037,592.3039115,266.3946262,-28.98840746,17.82993724,0.003681919,2022.71678
3518,3999.270703,595.9930598,266.3940195,-29.03614071,16.03800509,0.001862307,2022.71678
3519,4457.008202,596.5650582,266.3940787,-29.03217049,19.25954061,0.011256323,2022.71678
3520,5685.229287,594.0425431,266.3941973,-29.02151704,17.70063416,0.004754917,2022.71678
3521,7836.157897,593.4384526,266.3944428,-29.0028605,17.46520153,0.003090033,2022.71678
3522,7899.088889,599.2886482,266.3945081,-29.00231526,20.14933832,0.021635785,2022.71678
3523,8220.573848,594.1807046,266.3944951,-28.99952628,16.94414944,0.002565638,2022.71678
3524,9899.149666,594.6914423,266.3946963,-28.9849669,16.84203163,0.003394258,2022.71678
3525,6415.813327,609.3373778,266.3944344,-29.01518175,18.65199713,0.019170939,2022.71678
3526,6440.819227,594.0043496,266.3942853,-29.01496329,18.6448506,0.005394877,2022.71678
3527,105.1868081,599.7564464,266.3936013,-29.06991713,15.47979324,0.002240295,2022.71678
3528,1668.897198,595.4825108,266.3937419,-29.05635357,17.32343023,0.002831681,2022.71678
3529,2267.851188,596.5460262,266.3938225,-29.05115854,17.9152272,0.005373469,2022.71678
3530,3407.576063,607.0939371,266.3940605,-29.04127401,17.10782427,0.002960365,2022.71678
3531,3450.310156,595.0516079,266.393946,-29.04090212,18.64601857,0.005572478,2022.71678
3532,3682.736786,599.6073794,266.3940184,-29.03888659,17.89069816,0.003975337,2022.71678
3533,5763.710146,596.1106757,266.394227,-29.02083653,17.54132644,0.004443582,2022.71678
3534,7334.01399,601.7813492,266.3944668,-29.00721679,20.19058125,0.014246024,2022.71678
3535,7654.944485,595.823307,266.3944452,-29.00443254,17.38019461,0.002938795,2022.71678
3536,1370.459927,596.4065983,266.3937161,-29.05894221,17.54571249,0.003091373,2022.71678
3537,2737.508856,596.5337417,266.3938773,-29.04708488,17.23829986,0.002859298,2022.71678
3539,6013.200358,597.5709709,266.3942707,-29.01867268,16.8627533,0.002436459,2022.71678
3540,6184.760252,597.3620323,266.3942887,-29.0171846,17.18248577,0.00274002,2022.71678
3541,2618.391871,598.7251939,266.3938851,-29.04811829,17.23184342,0.002883582,2022.71678
3542,4056.495133,597.3292885,266.3940395,-29.0356445,17.28607802,0.00290833,2022.71678
3543,6159.154517,599.0026843,266.3943019,-29.01740687,17.5457266,0.003224331,2022.71678
3544,6364.897135,598.4447144,266.3943205,-29.01562226,17.1082012,0.00261286,2022.71678
3545,8792.711797,601.2578345,266.3946321,-28.99456446,19.36237012,0.008204574,2022.71678
3546,1516.413128,598.8863093,266.3937578,-29.05767652,17.13561405,0.002612021,2022.71678
3547,1533.51033,598.3399535,266.3937544,-29.05752816,17.39237934,0.002896443,2022.71678
3548,1983.073732,600.6424842,266.3938298,-29.05362903,15.90725665,0.001685398,2022.71678
3549,3584.26111,599.0507762,266.3940013,-29.03974068,17.10277499,0.002697531,2022.71678
3550,7612.210216,602.0226844,266.3945017,-29.00480383,15.99169986,0.001791627,2022.71678
3551,10021.045,600.1093743,266.3947642,-28.98391018,16.25628438,0.002791691,2022.71678
3552,5658.931916,599.4761098,266.3942482,-29.02174569,17.64057769,0.004670423,2022.71678
3553,7705.799629,601.6599038,266.3945091,-29.00399203,15.7683276,0.002332319,2022.71678
3554,7921.015742,600.6762923,266.3945245,-29.00212521,17.10491918,0.00392204,2022.71678
3555,432.1674323,602.9258552,266.3936711,-29.06708133,18.50648057,0.004959342,2022.71678
3556,2132.164495,601.2567944,266.3938534,-29.05233593,17.3651353,0.00398851,2022.71678
3557,6056.211666,604.0855331,266.3943403,-29.01830028,18.85078648,0.006005151,2022.71678
3558,6098.033603,601.531818,266.3943199,-29.01793727,16.62831391,0.002188947,2022.71678
3559,6288.383524,601.6587261,266.3943434,-29.01628625,17.03661397,0.002546108,2022.71678
3560,6585.448608,602.0389179,266.3943819,-29.01370964,16.10820625,0.001819362,2022.71678
3561,6996.362465,604.9414268,266.3944587,-29.0101458,18.61532699,0.005642233,2022.71678
3562,1198.421807,601.8757032,266.3937503,-29.06043498,17.3227567,0.002789495,2022.71678
3563,3489.708777,602.9938116,266.3940294,-29.0405612,17.17515353,0.002804818,2022.71678
3564,3567.470926,601.4892214,266.3940236,-29.03988656,17.08615573,0.002667592,2022.71678
3565,3902.207412,613.6231528,266.3941831,-29.0369844,14.34690057,0.001407359,2022.71678
3566,4163.599699,602.0126986,266.3940985,-29.03471598,17.51649149,0.003222334,2022.71678
3567,6195.346531,602.122422,266.3943371,-29.01709327,17.58977639,0.00328562,2022.71678
3568,6546.024857,602.0812467,266.3943777,-29.01405159,17.4748792,0.00302729,2022.71678
3569,7103.683229,602.5255244,266.3944473,-29.00921469,16.82770531,0.002333361,2022.71678
3570,7224.794186,603.2819964,266.3944689,-29.00816428,16.81613773,0.00234257,2022.71678
3571,7262.890824,604.4626096,266.3944851,-29.00783397,15.4420252,0.001536968,2022.71678
3572,7808.085617,609.5335541,266.3945991,-29.00310564,15.19262891,0.002471749,2022.71678
3573,8138.956849,601.2855769,266.394556,-29.00023493,17.42341312,0.003100099,2022.71678
3574,9538.519825,602.292919,266.3947295,-28.98809567,16.88595714,0.002458178,2022.71678
3575,9940.091113,602.6827131,266.3947803,-28.98461261,16.76247131,0.003300632,2022.71678
3576,2445.93867,603.5074198,266.3939124,-29.04961458,16.81536343,0.002430669,2022.71678
3577,2545.430281,604.9672472,266.3939385,-29.04875177,15.28293504,0.001542629,2022.71678
3578,4454.111209,620.08576,266.3943117,-29.03219803,16.65050234,0.008455709,2022.71678
3579,5992.345341,606.6644015,266.3943584,-29.0188545,20.73071917,0.020381092,2022.71678
3580,6067.686472,603.07804,266.3943317,-29.01820065,17.24455854,0.002802237,2022.71678
3581,6076.832223,605.0786415,266.3943526,-29.01812153,18.3419456,0.00459796,2022.71678
3582,6129.076546,606.7991433,266.3943758,-29.01766855,16.03996227,0.001863314,2022.71678
3583,6656.733363,603.0869433,266.3944006,-29.01309144,17.25008707,0.002772054,2022.71678
3584,3281.657192,605.0642189,266.3940256,-29.04236598,19.92243847,0.012198943,2022.71678
3585,6327.751069,607.2620028,266.3944036,-29.01594536,17.82481703,0.003660614,2022.71678
3586,6635.867574,606.1068704,266.3944281,-29.01327274,16.87528405,0.002401235,2022.71678
3587,8730.130514,609.939854,266.3947109,-28.99510816,20.85391232,0.024403523,2022.71678
3588,8835.513454,606.0812744,266.3946849,-28.99419371,17.54564082,0.003416707,2022.71678
3589,9131.155379,603.8408302,266.3946973,-28.99162917,17.32137816,0.002917986,2022.71678
3590,1509.114967,605.4065552,266.3938217,-29.05774048,17.13493024,0.00260248,2022.71678
3591,2348.245713,605.9700426,266.3939254,-29.05046219,16.84202409,0.003493777,2022.71678
3592,3036.15765,605.6617401,266.3940028,-29.04449543,16.3958897,0.002032476,2022.71678
3593,3173.413875,620.5661066,266.3941667,-29.04330644,17.67736194,0.003647608,2022.71678
3594,3192.47859,606.0820756,266.3940253,-29.04313959,16.20282365,0.001959555,2022.71678
3595,5743.553192,604.7899332,266.3943108,-29.02101225,17.75988968,0.004865645,2022.71678
3596,7594.635551,604.7903976,266.3945271,-29.00495655,17.55266905,0.003139997,2022.71678
3597,4048.41267,610.7191389,266.3941714,-29.03571597,17.52464885,0.003367171,2022.71678
3598,7726.031612,618.8361667,266.3946818,-29.0038183,15.56193917,0.002523873,2022.71678
3599,8413.282773,606.9396477,266.3946441,-28.99785609,16.58919716,0.002254699,2022.71678
3600,8770.84557,606.5962188,266.3946825,-28.99475467,17.70619372,0.003469974,2022.71678
3601,8869.267156,607.9504254,266.3947074,-28.99390113,16.65228456,0.002275233,2022.71678
3602,3370.028605,606.4758823,266.3940499,-29.04159962,17.70793931,0.003514033,2022.71678
3603,5761.826434,609.0916649,266.3943556,-29.0208542,17.94703923,0.005360343,2022.71678
3604,6786.520865,607.3393435,266.394458,-29.01196614,17.21481493,0.002691051,2022.71678
3605,6931.268092,606.9780791,266.3944713,-29.01071061,18.02634044,0.003926075,2022.71678
3606,7358.353571,606.1476842,266.394513,-29.00700613,18.25860517,0.004460259,2022.71678
3607,3016.510899,608.4116517,266.3940278,-29.04466612,17.8811319,0.003776055,2022.71678
3608,3942.886018,607.0757144,266.3941229,-29.0366309,17.5417944,0.003256382,2022.71678
3609,4282.431337,607.8487849,266.3941703,-29.03368587,17.70551325,0.004935484,2022.71678
3610,6724.188432,611.2229136,266.3944892,-29.01250719,15.39439252,0.00162161,2022.71678
3611,676.8763466,615.6102835,266.3938256,-29.0649601,13.91621442,0.001306397,2022.71678
3612,707.9044532,610.8096458,266.3937815,-29.06469048,15.49593749,0.001531272,2022.71678
3613,6868.65869,610.5794398,266.3944997,-29.01125404,16.72142208,0.002270534,2022.71678
3614,8519.722718,608.7376767,266.3946744,-28.99693305,17.51682217,0.003237171,2022.71678
3615,864.6281769,609.4107258,266.393786,-29.06333097,16.9004173,0.002399984,2022.71678
3616,2741.534339,609.9430747,266.3940108,-29.04705134,17.06837435,0.002675551,2022.71678
3617,3610.361362,611.8010493,266.3941309,-29.0395156,16.50756007,0.002209162,2022.71678
3618,3631.437988,610.0765419,266.3941162,-29.03933261,16.72547962,0.002335903,2022.71678
3619,4421.861774,610.5387203,266.3942133,-29.03247677,17.01724302,0.0037089,2022.71678
3620,6448.933286,611.2130856,266.3944569,-29.01489467,16.19752726,0.001879313,2022.71678
3621,6513.487083,610.703055,266.3944594,-29.01433469,20.33109597,0.01524007,2022.71678
3622,6664.136313,610.4524846,266.3944745,-29.01302799,17.18733595,0.002678931,2022.71678
3623,7029.701967,624.3555339,266.3946551,-29.00985861,15.67702285,0.002291318,2022.71678
3624,7541.262637,614.3942304,266.3946161,-29.00542047,18.99272708,0.006576868,2022.71678
3625,7747.675722,609.8286717,266.394595,-29.00362965,18.00262398,0.005428082,2022.71678
3626,9009.64947,612.0390144,266.3947644,-28.99268391,15.65595233,0.001663656,2022.71678
3627,1312.498856,611.7200666,266.3938613,-29.05944652,16.64091691,0.002160065,2022.71678
3628,3585.947128,612.419781,266.3941342,-29.03972742,17.27991391,0.002903255,2022.71678
3629,3934.885165,610.5210971,266.3941561,-29.03670065,18.02239892,0.00402574,2022.71678
3630,5669.749927,610.5660993,266.3943594,-29.02165299,17.26488806,0.003979765,2022.71678
3631,6262.220469,611.7172347,266.3944401,-29.01651421,17.37861837,0.002969688,2022.71678
3632,6501.047632,610.8057493,266.394459,-29.0144426,17.51901264,0.003118728,2022.71678
3633,8193.369036,610.4911422,266.3946536,-28.99976391,17.4607835,0.003167544,2022.71678
3634,8275.721768,613.1165762,266.3946893,-28.99904988,19.39811978,0.008598092,2022.71678
3635,9473.202823,611.5729604,266.3948139,-28.98866315,16.46434489,0.002119369,2022.71678
3636,1851.624852,611.8714602,266.3939259,-29.05477032,17.42671862,0.003006492,2022.71678
3637,2718.174247,612.4170799,266.3940327,-29.04725421,16.74814891,0.002393602,2022.71678
3638,3887.493642,611.141992,266.3941568,-29.03711177,17.76483514,0.00362267,2022.71678
3639,5644.759564,612.7683016,266.3943783,-29.02186997,17.44967522,0.004307916,2022.71678
3640,6890.04741,611.6041027,266.3945124,-29.01106862,17.8624766,0.003612655,2022.71678
3641,7111.513102,611.7859845,266.39454,-29.00914772,17.99467996,0.003860453,2022.71678
3642,7491.069064,611.6893182,266.3945834,-29.00585556,18.46465026,0.004860309,2022.71678
3643,8426.788076,612.9189939,266.394705,-28.99773956,16.52457538,0.002212454,2022.71678
3644,9307.408171,613.2384108,266.394811,-28.99010137,15.93997746,0.001802075,2022.71678
3645,9643.761558,611.9437458,266.3948375,-28.98718382,17.31594701,0.002904724,2022.71678
3646,1964.246131,613.3341225,266.3939536,-29.05379363,16.70937046,0.002215989,2022.71678
3647,3764.020617,612.6699725,266.3941575,-29.03818289,17.90970049,0.003902359,2022.71678
3648,4269.380556,613.7043458,266.3942268,-29.03379967,18.12103588,0.004618684,2022.71678
